Data,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27
2018-08-01 20:30:00.002,52.16193008422852,682.5155029296875,1051.671142578125,175.8979797363281,59.62332153320312,45.03030776977539,63.15670013427734,222.5999450683594,6.569340705871582,0.7568439245223999,3967.447021484375,110.2524871826172,26.52519798278809,6.8681321144104,8.882784843444824,20.32967185974121,10.85164928436279,8.745421409606934,9.706960678100586,12.17948722839355,54.9450569152832,40.29304122924805,28.5714282989502,28.11355400085449,0.1978021860122681,0.1398047208786011,0.1245421171188354
2018-08-01 21:00:00.002,52.03012847900391,703.2669067382812,1049.571411132812,183.552978515625,59.76730728149414,45.09659194946289,62.96196365356445,230.8874816894531,6.168915748596191,0.8088548183441162,3967.6455078125,111.2233352661133,26.44050025939941,6.318681716918945,9.340660095214844,21.19963455200195,10.66849899291992,9.478022575378418,10.85164928436279,12.91208839416504,54.07509613037109,40.15567779541016,30.40293121337891,28.11355400085449,0.1978021860122681,0.1501832008361816,0.1245421171188354
2018-08-01 21:30:00.002,52.80818939208984,700.5096435546875,1052.167846679688,182.3214263916016,59.80300140380859,45.35138702392578,62.87336349487305,230.4196929931641,6.298660278320312,0.7930155992507935,3967.84423828125,110.6718368530273,26.33524131774902,6.45604419708252,9.020147323608398,20.83333396911621,10.7142858505249,8.79120922088623,9.478022575378418,12.04212474822998,54.85348129272461,40.10989379882812,28.5714282989502,27.83882904052734,0.1978021860122681,0.1501832008361816,0.1245421171188354
2018-08-01 22:00:00.002,52.61028671264648,713.566650390625,1049.31640625,180.8737945556641,59.59346771240234,45.60645294189453,63.67533874511719,225.8526000976562,6.667293548583984,0.7706697583198547,3967.96875,109.8000564575195,26.32836532592773,6.364469051361084,8.974359512329102,20.37545967102051,10.53113555908203,8.928571701049805,10.25641059875488,12.68315029144287,54.89926910400391,40.47619247436523,29.12088012695312,28.25091552734375,0.1978021860122681,0.1501832008361816,0.1245421171188354
2018-08-01 22:30:00.002,52.12990951538086,688.3310546875,1050.42333984375,175.4595794677734,59.49418640136719,44.52184677124023,63.33798599243164,218.1603851318359,7.123062133789062,0.7266436815261841,3967.96875,108.4160614013672,26.34028244018555,5.906593799591064,8.699633598327637,20.10073280334473,10.43956089019775,8.60805892944336,9.798535346984863,12.17948722839355,54.25824356079102,39.56044006347656,29.67033004760742,28.0677661895752,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-01 23:00:00.002,51.93803787231445,681.9848022460938,1050.003051757812,174.0297088623047,59.609375,44.56192016601562,63.02375030517578,220.7938842773438,6.624361515045166,0.7479962110519409,3967.96875,108.8662338256836,26.20052337646484,5.998168468475342,8.65384578704834,20.23809623718262,10.66849899291992,8.745421409606934,9.569597244262695,12.08791255950928,54.25824356079102,39.51465225219727,29.71611785888672,28.0677661895752,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-01 23:30:00.002,52.13484191894531,691.3155517578125,1050.9912109375,183.7369842529297,59.64870834350586,44.61404037475586,62.76101303100586,227.797119140625,6.155974388122559,0.7980995774269104,3967.96875,111.1592483520508,26.03866577148438,6.903271198272705,8.782690048217773,20.56819343566895,10.75049018859863,8.89769172668457,10.14886379241943,12.24550628662109,54.13472366333008,39.83197021484375,30.51260757446289,29.08254623413086,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-02 00:00:00.002,52.05508422851562,707.0618286132812,1049.379760742188,176.0526733398438,59.56032943725586,44.70444869995117,62.54903793334961,225.0989685058594,6.714912891387939,0.7751263976097107,3967.96875,109.8339004516602,26.0162410736084,6.959707260131836,8.79120922088623,20.00915908813477,10.57692337036133,8.974359512329102,10.11904811859131,12.22527503967285,54.25824356079102,39.60622787475586,29.53296661376953,28.29670333862305,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-02 00:30:00.002,51.99222183227539,705.7525634765625,1050.240600585938,181.6195831298828,59.51587295532227,44.81591796875,62.44984817504883,228.0610504150391,6.316050052642822,0.768015444278717,3967.96875,110.1223373413086,26.00829696655273,6.735073089599609,8.836997032165527,20.46488189697266,10.76868152618408,9.07239055633545,10.38731670379639,12.37339782714844,54.32124710083008,39.4575080871582,29.19738960266113,28.3295783996582,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-02 01:00:00.002,52.03651809692383,709.7859497070312,1050.107788085938,179.9319305419922,59.53573226928711,44.98363876342773,62.37684631347656,224.2335662841797,6.66605281829834,0.7650556564331055,3967.96875,109.7074508666992,25.96864700317383,6.436538696289062,8.941575050354004,20.26437759399414,10.56392002105713,8.705860137939453,9.752747535705566,12.21227169036865,54.62509536743164,39.97307586669922,28.81172180175781,28.4725284576416,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-02 01:30:00.002,52.07419967651367,694.9553833007812,1049.249145507812,179.1661376953125,59.56387329101562,45.08626556396484,62.36188888549805,223.1040344238281,6.912199974060059,0.767801821231842,3967.96875,109.4611358642578,25.92693901062012,6.403846740722656,8.782692909240723,20.15293121337891,10.5194149017334,8.836997032165527,9.918865203857422,12.19651985168457,54.21886444091797,39.67435836791992,28.98452377319336,28.41703414916992,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-02 02:00:00.002,51.93865203857422,694.4478149414062,1050.124633789062,178.5118865966797,59.60260009765625,45.04100036621094,62.33915710449219,225.0898895263672,6.482182025909424,0.7720363736152649,3967.96875,110.8429641723633,25.8089656829834,6.410256385803223,8.928571701049805,20.28388404846191,10.66849899291992,8.745421409606934,10.02747344970703,12.59157562255859,53.80036926269531,40.10989379882812,30.12820625305176,28.66300392150879,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-02 02:30:00.002,51.91323471069336,711.4337768554688,1050.166381835938,180.1204071044922,59.60898208618164,44.98114395141602,62.29923248291016,226.6843872070312,6.576883792877197,0.7824226021766663,3967.96875,110.7045059204102,25.68975448608398,6.658653736114502,8.79120922088623,20.18475341796875,10.5625,8.853938102722168,9.506868362426758,11.91918563842773,53.76396942138672,39.72229766845703,29.83035659790039,28.36881828308105,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-02 03:00:00.002,52.04979705810547,719.0877685546875,1049.758911132812,181.0391387939453,59.57919311523438,44.89280700683594,62.32787704467773,226.34130859375,6.716500759124756,0.7944082617759705,3970.134765625,110.2348937988281,25.74635696411133,6.066308975219727,8.93542194366455,20.43782997131348,10.70455169677734,9.341741561889648,10.5693531036377,12.89766693115234,53.68247604370117,39.68229675292969,30.04924964904785,28.68427658081055,0.1874237060546875,0.1501832008361816,0.1245421171188354
2018-08-02 03:30:00.002,52.10081100463867,700.89306640625,1049.523315429688,178.7350921630859,59.56495666503906,44.81991958618164,62.50780868530273,223.0326690673828,6.806982040405273,0.7941054701805115,3974.156494140625,109.5958709716797,25.80039978027344,6.672985553741455,8.802473068237305,20.14725303649902,10.59945106506348,8.743955612182617,9.739286422729492,12.25833320617676,53.89120864868164,39.67673873901367,29.96758270263672,28.97151947021484,0.1874237060546875,0.1501832008361816,0.1141636371612549
2018-08-02 04:00:00.002,51.97383117675781,698.4024047851562,1049.50927734375,180.3416595458984,59.56594848632812,44.77312088012695,62.60415267944336,224.6586151123047,6.713634967803955,0.7906182408332825,3973.579345703125,110.005989074707,25.79046821594238,6.730769157409668,8.928571701049805,20.28388404846191,10.89743614196777,10.02747344970703,11.63003730773926,13.36996364593506,54.57875442504883,39.88095092773438,28.93772888183594,28.25091552734375,0.1874237060546875,0.1501832008361816,0.1141636371612549
2018-08-02 04:30:00.002,52.22834014892578,696.0136108398438,1054.252563476562,179.4482879638672,59.55571365356445,44.79053115844727,62.51611709594727,224.3974304199219,6.554986953735352,0.7844178080558777,3969.5576171875,110.2314987182617,25.76609992980957,6.684981822967529,8.928571701049805,20.32967185974121,10.7142858505249,9.020147323608398,10.48534870147705,12.27106285095215,53.61721801757812,39.14834976196289,29.44139289855957,28.34249114990234,0.1874237060546875,0.1501832008361816,0.1141636371612549
2018-08-02 05:00:00.002,51.97492980957031,696.8432006835938,1051.581298828125,178.7913055419922,59.53585433959961,44.90227890014648,62.39628601074219,223.1413421630859,6.714837551116943,0.7775165438652039,3969.981201171875,110.1858215332031,25.55458450317383,6.410256385803223,8.974359512329102,20.55860900878906,10.8058614730835,9.020147323608398,10.48534870147705,12.68315029144287,53.34249496459961,39.37729263305664,29.39560508728027,29.25824165344238,0.1874237060546875,0.1501832008361816,0.1141636371612549
2018-08-02 05:30:00.002,52.13988494873047,710.7180786132812,1047.102783203125,181.0770568847656,59.45526885986328,44.93391799926758,62.20646667480469,225.4725189208984,6.569913864135742,0.7643580436706543,3973.3076171875,109.7512588500977,25.3476505279541,6.776556968688965,8.928571701049805,20.14652061462402,10.85164928436279,9.020147323608398,10.07326030731201,12.45421314239502,53.66300582885742,39.01099014282227,29.57875442504883,28.61721611022949,0.1874237060546875,0.1501832008361816,0.1141636371612549
2018-08-02 06:00:00.002,52.05163192749023,696.751220703125,1050.131958007812,177.4422149658203,59.32915878295898,44.86283111572266,62.07294845581055,221.7842864990234,6.63694429397583,0.7495886087417603,3972.357421875,109.5256271362305,25.17983245849609,6.639194488525391,8.699633598327637,20.14652061462402,10.8058614730835,8.60805892944336,9.706960678100586,11.63003730773926,53.20512771606445,38.82784271240234,29.76190567016602,29.25824165344238,0.1874237060546875,0.1501832008361816,0.1141636371612549
2018-08-02 06:30:00.002,51.97139358520508,697.34814453125,1049.99072265625,175.9707946777344,59.3093147277832,44.75709915161133,62.06332778930664,222.6245269775391,6.606726169586182,0.7635722756385803,3968.981201171875,109.9338455200195,25.02187347412109,6.272893905639648,8.928571701049805,20.51282119750977,10.43956089019775,8.745421409606934,9.84432315826416,11.90476226806641,53.25091934204102,38.59889984130859,29.02930450439453,28.38827896118164,0.1770452260971069,0.1501832008361816,0.1141636371612549
2018-08-02 07:00:00.002,52.03124237060547,696.9698486328125,1049.935913085938,179.2511138916016,59.35896682739258,44.61251068115234,61.99786376953125,222.3464508056641,6.453592300415039,0.7849352359771729,3967.87109375,110.148323059082,24.9255542755127,6.501831531524658,9.020147323608398,20.42124557495117,10.62271118164062,8.928571701049805,10.62271118164062,12.17948722839355,53.02198028564453,38.91941452026367,29.16666793823242,28.0677661895752,0.1770452260971069,0.1501832008361816,0.1141636371612549
2018-08-02 07:30:00.002,51.95706939697266,694.3807983398438,1048.746337890625,177.8376922607422,59.34339141845703,44.58615875244141,61.80983352661133,220.3806304931641,6.434760570526123,0.7671644687652588,3967.87109375,110.1522674560547,24.82923316955566,6.639194488525391,8.562271118164062,20.37545967102051,10.62271118164062,8.65384578704834,9.84432315826416,11.67582416534424,53.66300582885742,38.96520233154297,27.65567779541016,28.0677661895752,0.1770452260971069,0.1501832008361816,0.1141636371612549
2018-08-02 08:00:00.002,52.02956390380859,690.6455688476562,1049.106567382812,178.7998352050781,59.29076385498047,44.67600250244141,61.70391464233398,221.56640625,6.65133810043335,0.7621954679489136,3971.6826171875,109.5898284912109,24.73291206359863,6.22710657119751,8.79120922088623,20.37545967102051,10.43956089019775,8.836997032165527,10.57692337036133,12.36263751983643,52.97619247436523,38.27838897705078,28.52564239501953,28.11355400085449,0.1770452260971069,0.1501832008361816,0.1037851572036743
2018-08-02 08:30:00.002,52.14185333251953,689.1007690429688,1050.837280273438,177.1270751953125,59.28342819213867,44.83926010131836,61.77780914306641,222.5494842529297,6.595308303833008,0.7755877375602722,3977.094482421875,110.196907043457,24.7321891784668,6.45604419708252,8.65384578704834,19.82600784301758,10.53113555908203,8.745421409606934,9.706960678100586,12.22527503967285,52.83882904052734,39.05677795410156,28.80036735534668,27.70146560668945,0.1770452260971069,0.1501832008361816,0.1037851572036743
2018-08-02 09:00:00.002,51.99803924560547,697.8690795898438,1049.446166992188,178.9102325439453,59.29832458496094,45.06569290161133,61.93608474731445,223.6627807617188,6.452154159545898,0.7861112952232361,3974.561279296875,110.796501159668,25.10423278808594,6.662637710571289,8.888370513916016,19.95109939575195,10.52554988861084,8.98104476928711,10.27536678314209,12.0432243347168,53.46309661865234,38.71950912475586,29.53626441955566,28.6004581451416,0.1770452260971069,0.1501832008361816,0.1037851572036743
2018-08-02 09:30:00.002,51.97501754760742,707.6265869140625,1049.904418945312,181.7707061767578,59.3439826965332,45.24966812133789,62.27873611450195,225.7720642089844,6.395116329193115,0.7943310141563416,3969.198974609375,111.2674789428711,25.46479797363281,6.443245410919189,9.127585411071777,20.25395965576172,10.4316291809082,8.581198692321777,9.857122421264648,11.89070129394531,53.42919921875,39.00486373901367,30.00310134887695,28.63434219360352,0.1770452260971069,0.1501832008361816,0.1037851572036743
2018-08-02 10:00:00.002,52.05748748779297,699.4730224609375,1050.249633789062,178.3178863525391,59.40256881713867,45.40170288085938,62.62256622314453,225.8102569580078,6.50504207611084,0.8025508522987366,3968.121826171875,110.6935501098633,25.89082717895508,6.768315315246582,8.848718643188477,20.19816970825195,10.56282138824463,9.20439624786377,10.49578762054443,11.87179565429688,53.5256462097168,38.87362670898438,30.4758243560791,28.91666603088379,0.1874237060546875,0.1501832008361816,0.1141636371612549
2018-08-02 10:30:00.002,51.94309997558594,710.23486328125,1049.713256835938,180.8812408447266,59.48019027709961,45.53215789794922,62.96897506713867,228.3984375,6.543718814849854,0.8107708096504211,3968.3203125,111.4023590087891,26.37470817565918,6.359341144561768,8.878983497619629,20.42504692077637,10.48914909362793,8.758150100708008,9.869780540466309,11.93534851074219,53.65787887573242,39.31629943847656,30.51749229431152,29.21758270263672,0.1874237060546875,0.1501832008361816,0.1141636371612549
2018-08-02 11:00:00.002,51.96260452270508,735.4607543945312,1048.8271484375,181.8434753417969,59.56459426879883,45.64845275878906,63.42274856567383,229.5787353515625,6.619504928588867,0.8115419745445251,3968.359375,110.8625259399414,26.93030738830566,6.575366497039795,9.075182914733887,20.50357246398926,10.69578742980957,8.68159294128418,9.963644981384277,12.02454280853271,53.85631942749023,39.55998229980469,30.60457801818848,28.89285850524902,0.1978021860122681,0.1501832008361816,0.1245421171188354
2018-08-02 11:30:00.002,51.89460372924805,721.8031005859375,1049.928955078125,181.4195404052734,59.7078971862793,45.52089691162109,64.10997009277344,229.9194793701172,6.509615421295166,0.8063550591468811,3968.359375,111.3397521972656,27.46638107299805,5.792078971862793,9.226237297058105,21.22220802307129,10.41662120819092,9.22651195526123,10.39386558532715,12.66030311584473,54.05123901367188,39.58319473266602,30.58736228942871,29.2820987701416,0.1978021860122681,0.1501832008361816,0.1245421171188354
2018-08-02 12:00:00.002,51.98211669921875,727.5541381835938,1047.191772460938,183.9871063232422,59.8687629699707,45.25524139404297,64.4302749633789,233.9355621337891,6.472223281860352,0.8345263004302979,3967.279052734375,111.4897232055664,27.99764442443848,6.089743614196777,9.294872283935547,21.10805892944336,10.55583190917969,9.171660423278809,10.45731639862061,12.90514850616455,53.94800567626953,39.44416809082031,30.8327751159668,29.2687873840332,0.2081807851791382,0.1501832008361816,0.1349207162857056
2018-08-02 12:30:00.002,51.91263580322266,745.4161376953125,1047.869262695312,184.4664306640625,59.86369323730469,45.25878524780273,64.69711303710938,235.3523712158203,6.466650009155273,0.8421010375022888,3965.98828125,110.9952392578125,28.32166290283203,6.272893905639648,9.20329761505127,21.15384674072266,10.66849899291992,9.340660095214844,10.57692337036133,12.72893810272217,54.07509613037109,39.05677795410156,31.73077011108398,28.89194107055664,0.2185592651367188,0.1501832008361816,0.1452991962432861
2018-08-02 13:00:00.002,51.95811080932617,765.5734252929688,1050.206909179688,185.9663696289062,59.81801605224609,45.26732635498047,65.11692810058594,235.9109191894531,6.436882972717285,0.8381156325340271,3965.474853515625,110.3043518066406,28.62138175964355,6.043956279754639,9.111721992492676,21.24542236328125,10.8058614730835,9.24908447265625,10.34798622131348,12.95787620544434,54.21245574951172,39.28571701049805,30.4487190246582,29.16666793823242,0.2185592651367188,0.1501832008361816,0.1452991962432861
2018-08-02 13:30:00.002,51.99331665039062,748.7305908203125,1049.8720703125,185.0203704833984,59.87201309204102,45.40768051147461,65.5589370727539,234.601318359375,6.572934627532959,0.8378404378890991,3965.07763671875,110.1099624633789,28.90079116821289,5.998168468475342,9.157509803771973,21.4285717010498,10.62271118164062,9.24908447265625,10.66849899291992,13.00366306304932,54.39560699462891,39.46886825561523,30.4945068359375,29.25824165344238,0.2185592651367188,0.1501832008361816,0.1452991962432861
2018-08-02 14:00:00.002,52.06376647949219,748.160400390625,1049.840454101562,184.6734008789062,59.94549560546875,45.41678619384766,65.6279296875,235.5022430419922,6.584249973297119,0.8384705185890198,3964.5908203125,110.5851669311523,29.06141662597656,5.998168468475342,9.340660095214844,21.74908447265625,10.85164928436279,9.569597244262695,11.26373672485352,13.50732612609863,54.30403137207031,39.51465225219727,30.4945068359375,29.07509231567383,0.2289377450942993,0.1501832008361816,0.1556776762008667
2018-08-02 14:30:00.002,51.91921615600586,752.4426879882812,1048.95947265625,186.16943359375,59.95594024658203,45.51861953735352,65.64306640625,237.5386505126953,6.598529815673828,0.8473628163337708,3964.09423828125,110.3939208984375,29.14383697509766,5.731685161590576,9.609890937805176,22.1767406463623,10.90018367767334,8.896520614624023,9.85805892944336,13.0119047164917,54.13461685180664,39.34249114990234,31.19780158996582,29.19413948059082,0.2393162250518799,0.1501832008361816,0.1556776762008667
2018-08-02 15:00:00.002,51.97019958496094,788.636962890625,1051.382934570312,182.6309509277344,59.95693588256836,44.80765533447266,65.52774810791016,236.9455261230469,6.596177101135254,0.8582640886306763,3964.294921875,110.2852325439453,29.23320388793945,6.043956279754639,9.340660095214844,21.61172294616699,10.98901176452637,9.065934181213379,10.11904811859131,12.68315029144287,54.21245574951172,39.69780349731445,31.36446952819824,28.98351669311523,0.2393162250518799,0.1501832008361816,0.1556776762008667
2018-08-02 15:30:00.002,52.01330184936523,755.6385498046875,1050.914794921875,184.8421173095703,59.95254898071289,45.34597015380859,65.39360046386719,236.8864593505859,6.615233421325684,0.8583030104637146,3964.543212890625,110.1622619628906,29.3265438079834,5.677655696868896,9.798535346984863,22.43589782714844,11.12637424468994,9.065934181213379,9.84432315826416,13.27838897705078,54.25824356079102,39.88095092773438,30.58608055114746,29.02930450439453,0.2393162250518799,0.1501832008361816,0.1660561561584473
2018-08-02 16:00:00.002,52.03241729736328,780.9581298828125,1047.89111328125,184.9333801269531,59.94758605957031,45.36710357666016,65.58468627929688,237.2355346679688,6.670163154602051,0.8557095527648926,3965.1591796875,110.0594635009766,29.43750190734863,6.089743614196777,9.432234764099121,21.61172294616699,11.30952453613281,9.111721992492676,9.798535346984863,12.82051277160645,54.16667175292969,39.69780349731445,31.27289390563965,28.98351669311523,0.24969482421875,0.1501832008361816,0.1764347553253174
2018-08-02 16:30:00.002,51.92550277709961,793.0736694335938,1051.120361328125,176.9534623835192,59.96092224121094,45.19609832763672,63.48937592066973,258.5474709157783,6.618906497955322,0.7737959982896795,3965.7265625,110.2666473388672,29.54020881652832,6.091660976409912,9.431557655334473,22.24733543395996,11.44485664367676,9.112624168395996,10.12062740325928,13.46041011810303,53.98431015014648,40.38224792480469,32.31856536865234,29.30256271362305,0.2599409818649292,0.1501907259225845,0.1763415336608887
2018-08-02 17:00:00.002,51.92468643188477,789.8162841796875,1051.098022460938,176.9534623835192,59.94170379638672,45.17741012573242,63.48937592066973,258.5474709157783,6.610890865325928,0.7737959982896795,3965.765380859375,110.2766418457031,29.4941520690918,6.115509033203125,9.423141479492188,22.17999839782715,11.41960620880127,9.123847007751465,10.14026641845703,13.44638252258301,53.9941291809082,40.35278701782227,32.22597503662109,29.28432655334473,0.2582949697971344,0.1502842456102371,0.1751818358898163
